id_matricula_disciplina,id_estudante,id_disciplina,ano_letivo
494,215,1,2026
495,215,13,2026
496,216,12,2026
497,216,4,2026
498,216,5,2026
499,217,10,2026
500,217,5,2026
501,217,3,2026
502,218,10,2026
503,218,1,2026
504,218,5,2026
505,219,7,2026
506,219,2,2026
507,219,8,2026
508,221,6,2026
509,221,13,2026
510,221,2,2026
511,224,9,2026
512,224,13,2026
513,224,8,2026
514,226,1,2026
515,226,2,2026
516,226,8,2026
517,227,10,2026
518,227,13,2026
519,227,12,2026
520,228,4,2026
521,228,3,2026
522,228,5,2026
523,229,12,2026
524,229,3,2026
525,229,1,2026
526,230,3,2026
527,230,5,2026
528,230,9,2026
529,231,4,2026
530,231,8,2026
531,231,5,2026
532,232,5,2026
533,232,13,2026
534,232,2,2026
535,233,13,2026
536,233,8,2026
537,233,3,2026
538,234,4,2026
539,234,5,2026
540,234,6,2026
541,237,7,2026
542,237,6,2026
543,237,4,2026
544,238,9,2026
545,238,7,2026
546,238,10,2026
547,239,5,2026
548,239,8,2026
549,239,10,2026
550,242,13,2026
551,242,1,2026
552,242,3,2026
553,243,6,2026
554,243,5,2026
555,243,9,2026
556,244,6,2026
557,244,12,2026
558,244,4,2026
559,245,7,2026
560,245,3,2026
561,245,13,2026
562,246,9,2026
563,246,10,2026
564,246,1,2026
565,247,5,2026
566,247,12,2026
567,247,8,2026
568,248,3,2026
569,248,4,2026
570,248,9,2026
571,249,7,2026
572,249,12,2026
573,249,5,2026
574,250,2,2026
575,250,11,2026
576,250,1,2026
577,251,1,2026
578,251,10,2026
579,251,6,2026
580,252,4,2026
581,252,9,2026
582,252,6,2026
583,253,11,2026
584,253,6,2026
585,253,8,2026
586,254,12,2026
587,254,5,2026
588,254,3,2026
589,255,2,2026
590,255,7,2026
591,255,5,2026
592,257,4,2026
593,257,6,2026
594,257,10,2026
595,258,10,2026
596,258,1,2026
597,258,12,2026
598,259,10,2026
599,259,4,2026
600,259,8,2026
601,260,9,2026
602,260,2,2026
603,260,5,2026
604,261,11,2026
605,261,7,2026
606,261,1,2026
607,262,5,2026
608,262,8,2026
609,262,11,2026
610,264,11,2026
611,264,7,2026
612,264,2,2026
613,265,5,2026
614,265,4,2026
615,265,8,2026
616,266,9,2026
617,266,13,2026
618,266,5,2026
619,267,5,2026
620,267,4,2026
621,267,8,2026
622,269,1,2026
623,269,7,2026
624,269,12,2026
625,270,2,2026
626,270,9,2026
627,270,8,2026
628,272,11,2026
629,272,6,2026
630,272,7,2026
631,273,5,2026
632,273,7,2026
633,273,8,2026
634,274,3,2026
635,274,11,2026
636,274,7,2026
637,275,13,2026
638,275,4,2026
639,275,7,2026
640,276,9,2026
641,276,2,2026
642,276,6,2026
643,278,11,2026
644,278,5,2026
645,278,2,2026
646,280,9,2026
647,280,6,2026
648,280,13,2026
649,281,12,2026
650,281,10,2026
651,281,13,2026
652,282,1,2026
653,282,13,2026
654,282,3,2026
655,283,8,2026
656,283,13,2026
657,283,3,2026
658,284,10,2026
659,284,2,2026
660,284,1,2026
661,285,13,2026
662,285,9,2026
663,285,5,2026
664,286,6,2026
665,286,1,2026
666,286,8,2026
667,287,11,2026
668,287,9,2026
669,287,7,2026
670,288,1,2026
671,288,5,2026
672,288,4,2026
673,289,6,2026
674,289,7,2026
675,289,12,2026
676,290,1,2026
677,290,6,2026
678,290,13,2026
679,291,4,2026
680,291,12,2026
681,291,13,2026
682,292,8,2026
683,292,5,2026
684,292,7,2026
685,293,10,2026
686,293,9,2026
687,293,4,2026
688,294,4,2026
689,294,1,2026
690,294,7,2026
691,295,8,2026
692,295,11,2026
693,295,13,2026
694,296,11,2026
695,296,4,2026
696,296,1,2026
697,298,7,2026
698,298,8,2026
699,298,2,2026
700,299,9,2026
701,299,3,2026
702,299,12,2026
703,300,12,2026
704,300,3,2026
705,300,7,2026
706,301,7,2026
707,301,8,2026
708,301,10,2026
709,302,11,2026
710,302,5,2026
711,302,2,2026
712,303,10,2026
713,303,1,2026
714,303,9,2026
715,304,8,2026
716,304,9,2026
717,304,11,2026
718,305,9,2026
719,305,7,2026
720,305,6,2026
721,306,4,2026
722,306,9,2026
723,306,6,2026
724,307,11,2026
725,307,10,2026
726,307,1,2026
727,308,7,2026
728,308,8,2026
729,308,4,2026
730,309,10,2026
731,309,7,2026
732,309,4,2026
733,310,5,2026
734,310,11,2026
735,310,3,2026
736,312,12,2026
737,312,9,2026
738,312,10,2026
739,315,9,2026
740,315,8,2026
741,315,7,2026
742,316,1,2026
743,316,12,2026
744,316,6,2026
745,317,13,2026
746,317,11,2026
747,317,6,2026
748,318,1,2026
749,318,11,2026
750,318,12,2026
751,319,5,2026
752,319,10,2026
753,319,3,2026
754,320,3,2026
755,320,2,2026
756,320,8,2026
757,324,1,2026
758,324,5,2026
759,324,11,2026
760,326,9,2026
761,326,7,2026
762,326,2,2026
763,328,9,2026
764,328,7,2026
765,328,11,2026
766,330,12,2026
767,330,8,2026
768,330,1,2026
769,331,7,2026
770,331,13,2026
771,331,4,2026
772,332,3,2026
773,332,1,2026
774,332,2,2026
775,335,7,2026
776,335,3,2026
777,335,10,2026
778,338,11,2026
779,338,1,2026
780,338,8,2026
781,339,4,2026
782,339,10,2026
783,339,12,2026
784,341,3,2026
785,341,9,2026
786,341,10,2026
787,342,2,2026
788,342,11,2026
789,342,10,2026
790,343,9,2026
791,343,3,2026
792,343,8,2026
793,344,2,2026
794,344,9,2026
795,344,3,2026
796,346,7,2026
797,346,12,2026
798,346,6,2026
799,347,13,2026
800,347,4,2026
801,347,12,2026
802,348,8,2026
803,348,2,2026
804,348,13,2026
805,350,12,2026
806,350,1,2026
807,350,9,2026
808,351,7,2026
809,351,5,2026
810,351,10,2026
811,352,5,2026
812,352,3,2026
813,352,7,2026
814,353,10,2026
815,353,5,2026
816,353,3,2026
817,355,1,2026
818,355,4,2026
819,355,10,2026
820,356,9,2026
821,356,11,2026
822,356,12,2026
823,357,4,2026
824,357,2,2026
825,357,11,2026
826,358,13,2026
827,358,4,2026
828,358,6,2026
829,359,5,2026
830,359,11,2026
831,359,12,2026
832,362,10,2026
833,362,12,2026
834,362,1,2026
835,363,2,2026
836,363,5,2026
837,363,6,2026
838,364,13,2026
839,364,10,2026
840,364,12,2026
841,365,7,2026
842,365,8,2026
843,365,1,2026
844,367,7,2026
845,367,10,2026
846,367,3,2026
847,368,2,2026
848,368,10,2026
849,368,6,2026
850,369,9,2026
851,369,8,2026
852,369,4,2026
853,370,1,2026
854,370,6,2026
855,370,5,2026
856,371,10,2026
857,371,9,2026
858,371,3,2026
859,372,5,2026
860,372,4,2026
861,372,9,2026
862,373,9,2026
863,373,12,2026
864,373,5,2026
865,374,11,2026
866,374,4,2026
867,374,1,2026
868,375,12,2026
869,375,3,2026
870,375,11,2026
871,376,12,2026
872,376,2,2026
873,376,8,2026
874,377,12,2026
875,377,9,2026
876,377,2,2026
877,378,7,2026
878,378,8,2026
879,378,9,2026
880,379,1,2026
881,379,7,2026
882,379,11,2026
883,380,7,2026
884,380,11,2026
885,380,5,2026
886,384,11,2026
887,384,4,2026
888,384,13,2026
889,385,2,2026
890,385,6,2026
891,385,11,2026
892,386,9,2026
893,386,10,2026
894,386,1,2026
895,387,2,2026
896,387,7,2026
897,387,11,2026
898,388,5,2026
899,388,10,2026
900,388,11,2026
901,389,3,2026
902,389,11,2026
903,389,9,2026
904,390,2,2026
905,390,6,2026
906,390,1,2026
907,391,4,2026
908,391,8,2026
909,391,1,2026
910,392,2,2026
911,392,8,2026
912,392,1,2026
913,394,10,2026
914,394,3,2026
915,394,7,2026
916,397,11,2026
917,397,5,2026
918,397,1,2026
919,398,8,2026
920,398,1,2026
921,398,4,2026
922,399,1,2026
923,399,9,2026
924,399,11,2026
925,400,9,2026
926,400,1,2026
927,400,13,2026
928,401,11,2026
929,401,2,2026
930,401,8,2026
931,403,3,2026
932,403,7,2026
933,403,13,2026
934,404,9,2026
935,404,3,2026
936,404,10,2026
937,405,7,2026
938,405,9,2026
939,405,3,2026
940,406,11,2026
941,406,5,2026
942,406,12,2026
943,407,9,2026
944,407,6,2026
945,407,1,2026
946,408,11,2026
947,408,1,2026
948,408,8,2026
949,409,3,2026
950,409,9,2026
951,409,12,2026
952,411,11,2026
953,411,10,2026
954,411,6,2026
955,412,10,2026
956,412,3,2026
957,412,11,2026
958,413,11,2026
959,413,8,2026
960,413,13,2026
961,414,5,2026
962,414,2,2026
963,414,12,2026
964,416,7,2026
965,416,9,2026
966,416,1,2026
967,417,7,2026
968,417,10,2026
969,417,11,2026
970,418,2,2026
971,418,12,2026
972,418,10,2026
973,419,7,2026
974,419,2,2026
975,419,3,2026
976,420,13,2026
977,420,8,2026
978,420,7,2026
979,421,7,2026
980,421,3,2026
981,421,1,2026
982,422,9,2026
983,422,1,2026
984,422,13,2026
985,423,3,2026
986,423,1,2026
987,423,4,2026
988,424,10,2026
989,424,2,2026
990,424,8,2026
991,425,1,2026
992,425,11,2026
993,425,3,2026
994,426,7,2026
995,426,4,2026
996,426,11,2026
997,427,5,2026
998,427,13,2026
999,427,12,2026
1000,430,4,2026
1001,430,6,2026
1002,430,10,2026
1003,431,7,2026
1004,431,11,2026
1005,431,12,2026
1006,432,3,2026
1007,432,11,2026
1008,432,5,2026
1009,433,6,2026
1010,433,9,2026
1011,433,11,2026
1012,434,8,2026
1013,434,1,2026
1014,434,2,2026
1015,435,3,2026
1016,435,1,2026
1017,435,5,2026
1018,436,13,2026
1019,436,11,2026
1020,436,12,2026
1021,438,3,2026
1022,438,5,2026
1023,438,13,2026
1024,440,11,2026
1025,440,6,2026
1026,440,4,2026
1027,441,7,2026
1028,441,10,2026
1029,441,1,2026
1030,442,10,2026
1031,442,2,2026
1032,442,3,2026
1033,444,4,2026
1034,444,8,2026
1035,444,6,2026
1036,445,4,2026
1037,445,1,2026
1038,445,3,2026
1039,446,9,2026
1040,446,5,2026
1041,446,10,2026
1042,447,8,2026
1043,447,7,2026
1044,447,1,2026
1045,448,4,2026
1046,448,10,2026
1047,448,7,2026
1048,449,11,2026
1049,449,8,2026
1050,449,1,2026
1051,451,3,2026
1052,451,5,2026
1053,451,4,2026
1054,452,7,2026
1055,452,6,2026
1056,452,3,2026
1057,453,13,2026
1058,453,12,2026
1059,453,5,2026
1060,454,1,2026
1061,454,6,2026
1062,454,12,2026
1063,457,4,2026
1064,457,12,2026
1065,457,7,2026
1066,458,5,2026
1067,458,9,2026
1068,458,2,2026
1069,459,12,2026
1070,459,9,2026
1071,459,8,2026
1072,460,13,2026
1073,460,6,2026
1074,460,5,2026
1075,461,11,2026
1076,461,1,2026
1077,461,4,2026
1078,463,7,2026
1079,463,12,2026
1080,463,5,2026
1081,464,9,2026
1082,464,13,2026
1083,464,3,2026
1084,465,2,2026
1085,465,6,2026
1086,465,10,2026
1087,466,8,2026
1088,466,13,2026
1089,466,4,2026
1090,467,9,2026
1091,467,6,2026
1092,467,5,2026
1093,468,12,2026
1094,468,7,2026
1095,468,13,2026
1096,471,3,2026
1097,471,4,2026
1098,471,13,2026
1099,472,4,2026
1100,472,7,2026
1101,472,1,2026
1102,473,7,2026
1103,473,13,2026
1104,473,8,2026
1105,474,10,2026
1106,474,13,2026
1107,474,9,2026
1108,476,7,2026
1109,476,5,2026
1110,476,10,2026
1111,477,2,2026
1112,477,3,2026
1113,477,6,2026
1114,479,10,2026
1115,479,5,2026
1116,479,13,2026
1117,480,8,2026
1118,480,11,2026
1119,480,3,2026
1120,481,3,2026
1121,481,12,2026
1122,481,1,2026
1123,482,5,2026
1124,482,3,2026
1125,482,10,2026
1126,483,9,2026
1127,483,7,2026
1128,483,3,2026
1129,484,3,2026
1130,484,7,2026
1131,484,10,2026
1132,485,10,2026
1133,485,3,2026
1134,485,1,2026
1135,487,7,2026
1136,487,13,2026
1137,487,12,2026
1138,488,2,2026
1139,488,8,2026
1140,488,10,2026
1141,489,10,2026
1142,489,7,2026
1143,489,3,2026
1144,490,4,2026
1145,490,6,2026
1146,490,7,2026
1147,491,10,2026
1148,491,13,2026
1149,491,12,2026
1150,492,11,2026
1151,492,3,2026
1152,492,10,2026
1153,494,12,2026
1154,494,10,2026
1155,494,9,2026
1156,495,4,2026
1157,495,13,2026
1158,495,6,2026
1159,496,13,2026
1160,496,9,2026
1161,496,8,2026
1162,498,7,2026
1163,498,9,2026
1164,498,12,2026
1165,499,8,2026
1166,499,12,2026
1167,499,13,2026
1168,500,8,2026
1169,500,10,2026
1170,500,3,2026
1171,501,6,2026
1172,501,7,2026
1173,501,1,2026
1174,502,5,2026
1175,502,2,2026
1176,502,4,2026
1177,504,5,2026
1178,504,9,2026
1179,504,3,2026
1180,505,1,2026
1181,505,9,2026
1182,505,5,2026
1183,506,10,2026
1184,506,4,2026
1185,506,2,2026
1186,507,6,2026
1187,507,4,2026
1188,507,10,2026
1189,510,9,2026
1190,510,12,2026
1191,510,4,2026
1192,511,13,2026
1193,511,10,2026
1194,511,2,2026
1195,513,3,2026
1196,513,13,2026
1197,513,7,2026
1198,514,1,2026
1199,514,13,2026
1200,514,12,2026
1201,515,2,2026
1202,515,5,2026
1203,515,12,2026
1204,516,1,2026
1205,516,11,2026
1206,516,12,2026
1207,517,12,2026
1208,517,8,2026
1209,517,7,2026
1210,518,3,2026
1211,518,10,2026
1212,518,2,2026
1213,519,13,2026
1214,519,5,2026
1215,519,11,2026
1216,522,11,2026
1217,522,4,2026
1218,522,1,2026
1219,523,5,2026
1220,523,12,2026
1221,523,10,2026
1222,525,2,2026
1223,525,4,2026
1224,525,5,2026
1225,526,2,2026
1226,526,1,2026
1227,526,4,2026
1228,527,9,2026
1229,527,10,2026
1230,527,8,2026
1231,528,6,2026
1232,528,3,2026
1233,528,11,2026
1234,529,9,2026
1235,529,8,2026
1236,529,3,2026
1237,531,1,2026
1238,531,10,2026
1239,531,12,2026
1240,532,9,2026
1241,532,7,2026
1242,532,11,2026
1243,533,6,2026
1244,533,11,2026
1245,533,7,2026
1246,534,5,2026
1247,534,3,2026
1248,534,11,2026
1249,535,12,2026
1250,535,3,2026
1251,535,5,2026
1252,536,1,2026
1253,536,6,2026
1254,536,10,2026
1255,537,12,2026
1256,537,11,2026
1257,537,3,2026
1258,538,1,2026
1259,538,9,2026
1260,538,3,2026
1261,540,4,2026
1262,540,6,2026
1263,540,13,2026
1264,541,1,2026
1265,541,10,2026
1266,541,8,2026
1267,542,7,2026
1268,542,13,2026
1269,542,10,2026
1270,543,13,2026
1271,543,2,2026
1272,543,10,2026
1273,544,5,2026
1274,544,9,2026
1275,544,10,2026
1276,545,7,2026
1277,545,3,2026
1278,545,10,2026
1279,546,13,2026
1280,546,9,2026
1281,546,1,2026
1282,547,11,2026
1283,547,6,2026
1284,547,7,2026
1285,548,9,2026
1286,548,3,2026
1287,548,1,2026
1288,549,2,2026
1289,549,8,2026
1290,549,11,2026
1291,550,6,2026
1292,550,4,2026
1293,550,11,2026
1294,551,1,2026
1295,551,8,2026
1296,551,10,2026
1297,552,7,2026
1298,552,13,2026
1299,552,2,2026
1300,553,9,2026
1301,553,7,2026
1302,553,10,2026
1303,554,6,2026
1304,554,8,2026
1305,554,3,2026
1306,555,13,2026
1307,555,11,2026
1308,555,12,2026
1309,556,13,2026
1310,556,5,2026
1311,556,1,2026
1312,557,5,2026
1313,557,4,2026
1314,557,13,2026
1315,558,8,2026
1316,558,5,2026
1317,558,2,2026
1318,559,12,2026
1319,559,3,2026
1320,559,6,2026
1321,560,4,2026
1322,560,2,2026
1323,560,11,2026
1324,561,4,2026
1325,561,8,2026
1326,561,11,2026
1327,562,10,2026
1328,562,6,2026
1329,562,7,2026
1330,563,2,2026
1331,563,1,2026
1332,563,12,2026
1333,564,8,2026
1334,564,13,2026
1335,564,12,2026
1336,565,4,2026
1337,565,11,2026
1338,565,3,2026
1339,567,2,2026
1340,567,8,2026
1341,567,6,2026
1342,569,1,2026
1343,569,4,2026
1344,569,7,2026
1345,570,2,2026
1346,570,10,2026
1347,570,11,2026
1348,571,3,2026
1349,571,1,2026
1350,571,13,2026
1351,572,12,2026
1352,572,6,2026
1353,572,10,2026
1354,573,12,2026
1355,573,10,2026
1356,573,13,2026
1357,574,12,2026
1358,574,2,2026
1359,574,10,2026
1360,575,4,2026
1361,575,9,2026
1362,575,8,2026
1363,576,4,2026
1364,576,13,2026
1365,576,8,2026
1366,577,1,2026
1367,577,4,2026
1368,577,5,2026
1369,578,12,2026
1370,578,3,2026
1371,578,5,2026
1372,579,5,2026
1373,579,13,2026
1374,579,8,2026
1375,580,5,2026
1376,580,9,2026
1377,580,10,2026
1378,581,1,2026
1379,581,5,2026
1380,581,8,2026
1381,582,7,2026
1382,582,1,2026
1383,582,8,2026
1384,584,12,2026
1385,584,9,2026
1386,584,7,2026
1387,585,3,2026
1388,585,4,2026
1389,585,6,2026
1390,586,2,2026
1391,586,1,2026
1392,586,8,2026
1393,587,7,2026
1394,587,6,2026
1395,587,2,2026
1396,589,13,2026
1397,589,10,2026
1398,589,2,2026
1399,590,13,2026
1400,590,8,2026
1401,590,11,2026
1402,591,1,2026
1403,591,12,2026
1404,591,9,2026
1405,592,13,2026
1406,592,6,2026
1407,592,2,2026
1408,593,8,2026
1409,593,12,2026
1410,593,4,2026
1411,594,11,2026
1412,594,3,2026
1413,594,9,2026
1414,595,10,2026
1415,595,6,2026
1416,595,2,2026
1417,596,5,2026
1418,596,6,2026
1419,596,7,2026
1420,597,4,2026
1421,597,5,2026
1422,597,1,2026
1423,598,10,2026
1424,598,2,2026
1425,598,9,2026
1426,599,13,2026
1427,599,6,2026
1428,599,9,2026
1429,600,1,2026
1430,600,6,2026
1431,600,12,2026
1432,601,9,2026
1433,601,12,2026
1434,601,2,2026
1435,602,12,2026
1436,602,13,2026
1437,602,2,2026
1438,603,6,2026
1439,603,8,2026
1440,603,5,2026
1441,604,5,2026
1442,604,12,2026
1443,604,10,2026
1444,606,7,2026
1445,606,11,2026
1446,606,6,2026
1447,607,4,2026
1448,607,10,2026
1449,607,11,2026
1450,608,2,2026
1451,608,7,2026
1452,608,1,2026
1453,609,11,2026
1454,609,8,2026
1455,609,12,2026
1456,610,1,2026
1457,610,13,2026
1458,610,5,2026
1459,611,1,2026
1460,611,10,2026
1461,611,4,2026
1462,612,13,2026
1463,612,1,2026
1464,612,5,2026
1465,613,6,2026
1466,613,5,2026
1467,613,2,2026
1468,615,9,2026
1469,615,5,2026
1470,615,1,2026
1471,616,13,2026
1472,616,4,2026
1473,616,10,2026
1474,617,13,2026
1475,617,12,2026
1476,617,9,2026
1477,618,3,2026
1478,618,13,2026
1479,618,2,2026
1480,619,13,2026
1481,619,9,2026
1482,619,1,2026
1483,621,11,2026
1484,621,4,2026
1485,621,10,2026
1486,622,7,2026
1487,622,13,2026
1488,622,3,2026
1489,624,13,2026
1490,624,12,2026
1491,624,1,2026
1492,625,4,2026
1493,625,9,2026
