id_matricula_disciplina,id_estudante,id_disciplina,ano_letivo
160,66,9,2026
161,66,6,2026
162,66,8,2026
163,67,8,2026
164,67,10,2026
165,67,7,2026
166,68,7,2026
167,68,13,2026
168,68,12,2026
169,70,5,2026
170,70,13,2026
171,70,4,2026
172,71,6,2026
173,71,5,2026
174,71,10,2026
175,72,11,2026
176,72,10,2026
177,72,7,2026
178,75,11,2026
179,75,6,2026
180,75,12,2026
181,77,4,2026
182,77,8,2026
183,77,1,2026
184,78,2,2026
185,78,5,2026
186,78,11,2026
187,79,12,2026
188,79,9,2026
189,79,2,2026
190,80,10,2026
191,80,13,2026
192,80,2,2026
193,81,3,2026
194,81,6,2026
195,81,1,2026
196,82,7,2026
197,82,4,2026
198,82,1,2026
199,83,12,2026
200,83,1,2026
201,83,6,2026
202,84,13,2026
203,84,5,2026
204,84,1,2026
205,85,12,2026
206,85,6,2026
207,85,10,2026
208,86,13,2026
209,86,10,2026
210,86,9,2026
211,87,7,2026
212,87,12,2026
213,87,13,2026
214,88,11,2026
215,88,12,2026
216,88,2,2026
217,89,1,2026
218,89,9,2026
219,89,10,2026
220,90,2,2026
221,90,5,2026
222,90,4,2026
223,91,11,2026
224,91,13,2026
225,91,9,2026
226,92,6,2026
227,92,1,2026
228,92,4,2026
229,93,5,2026
230,93,2,2026
231,93,13,2026
232,94,12,2026
233,94,8,2026
234,94,10,2026
235,95,13,2026
236,95,11,2026
237,95,7,2026
238,96,2,2026
239,96,1,2026
240,96,4,2026
241,97,8,2026
242,97,2,2026
243,97,4,2026
244,98,9,2026
245,98,13,2026
246,98,6,2026
247,99,7,2026
248,99,5,2026
249,99,13,2026
250,100,10,2026
251,100,12,2026
252,100,2,2026
253,102,13,2026
254,102,10,2026
255,102,2,2026
256,103,8,2026
257,103,3,2026
258,103,6,2026
259,104,3,2026
260,104,9,2026
261,104,1,2026
262,105,8,2026
263,105,9,2026
264,105,5,2026
265,106,9,2026
266,106,1,2026
267,106,6,2026
268,107,9,2026
269,107,4,2026
270,107,11,2026
271,109,11,2026
272,109,4,2026
273,109,10,2026
274,110,5,2026
275,110,1,2026
276,110,6,2026
277,111,1,2026
278,111,2,2026
279,111,9,2026
280,112,11,2026
281,112,5,2026
282,112,10,2026
283,114,11,2026
284,114,1,2026
285,114,4,2026
286,115,7,2026
287,115,2,2026
288,115,5,2026
289,116,8,2026
290,116,3,2026
291,116,4,2026
292,117,9,2026
293,117,7,2026
294,117,2,2026
295,119,2,2026
296,119,9,2026
297,119,13,2026
298,121,12,2026
299,121,3,2026
300,121,4,2026
301,122,6,2026
302,122,10,2026
303,122,3,2026
304,123,11,2026
305,123,13,2026
306,123,9,2026
307,124,3,2026
308,124,11,2026
309,124,12,2026
310,125,3,2026
311,125,4,2026
312,125,10,2026
313,126,9,2026
314,126,13,2026
315,126,6,2026
316,129,11,2026
317,129,7,2026
318,129,12,2026
319,130,9,2026
320,130,8,2026
321,130,6,2026
322,131,8,2026
323,131,3,2026
324,131,10,2026
325,132,8,2026
326,132,3,2026
327,132,9,2026
328,133,4,2026
329,133,8,2026
330,133,12,2026
331,134,3,2026
332,134,13,2026
333,134,10,2026
334,136,3,2026
335,136,4,2026
336,136,9,2026
337,137,10,2026
338,137,8,2026
339,137,5,2026
340,138,4,2026
341,138,5,2026
342,138,10,2026
343,139,13,2026
344,139,6,2026
345,139,5,2026
346,140,3,2026
347,140,10,2026
348,140,6,2026
349,141,7,2026
350,141,3,2026
351,141,6,2026
352,143,7,2026
353,143,12,2026
354,143,5,2026
355,144,13,2026
356,144,4,2026
357,144,9,2026
358,145,1,2026
359,145,7,2026
360,145,13,2026
361,146,5,2026
362,146,6,2026
363,146,10,2026
364,147,1,2026
365,147,10,2026
366,147,9,2026
367,148,6,2026
368,148,1,2026
369,148,12,2026
370,149,10,2026
371,149,6,2026
372,149,1,2026
373,151,11,2026
374,151,3,2026
375,151,4,2026
376,152,5,2026
377,152,1,2026
378,152,13,2026
379,153,7,2026
380,153,3,2026
381,153,6,2026
382,155,3,2026
383,155,11,2026
384,155,4,2026
385,157,12,2026
386,157,4,2026
387,157,11,2026
388,159,8,2026
389,159,10,2026
390,159,7,2026
391,160,2,2026
392,160,6,2026
393,160,13,2026
394,161,11,2026
395,161,3,2026
396,161,4,2026
397,163,4,2026
398,163,2,2026
399,163,13,2026
400,164,13,2026
401,164,11,2026
402,164,6,2026
403,165,7,2026
404,165,2,2026
405,165,13,2026
406,166,11,2026
407,166,8,2026
408,166,7,2026
409,167,4,2026
410,167,8,2026
411,167,9,2026
412,168,3,2026
413,168,7,2026
414,168,4,2026
415,169,5,2026
416,169,4,2026
417,169,2,2026
418,170,13,2026
419,170,7,2026
420,170,4,2026
421,171,2,2026
422,171,3,2026
423,171,5,2026
424,172,5,2026
425,172,13,2026
426,172,3,2026
427,174,5,2026
428,174,11,2026
429,174,6,2026
430,175,4,2026
431,175,9,2026
432,175,13,2026
433,176,13,2026
434,176,11,2026
435,176,1,2026
436,177,7,2026
437,177,6,2026
438,177,8,2026
439,178,10,2026
440,178,5,2026
441,178,8,2026
442,179,4,2026
443,179,1,2026
444,179,9,2026
445,180,5,2026
446,180,3,2026
447,180,10,2026
448,181,3,2026
449,181,10,2026
450,181,8,2026
451,182,13,2026
452,182,1,2026
453,182,2,2026
454,183,6,2026
455,183,4,2026
456,183,8,2026
457,184,13,2026
458,184,6,2026
459,184,8,2026
460,186,13,2026
461,186,10,2026
462,186,12,2026
463,187,8,2026
464,187,1,2026
465,187,4,2026
466,188,2,2026
467,188,8,2026
468,188,13,2026
469,189,6,2026
470,189,11,2026
471,189,1,2026
472,190,6,2026
473,190,7,2026
474,190,9,2026
475,191,9,2026
476,191,2,2026
477,191,1,2026
478,192,8,2026
479,192,3,2026
480,192,6,2026
481,193,7,2026
482,193,1,2026
483,193,3,2026
484,194,5,2026
485,194,3,2026
486,194,8,2026
487,195,9,2026
488,195,12,2026
489,195,3,2026
490,197,7,2026
491,197,8,2026
492,197,11,2026
493,198,10,2026
494,198,6,2026
495,198,13,2026
496,199,10,2026
497,199,9,2026
498,199,3,2026
499,200,7,2026
500,200,13,2026
501,200,4,2026
502,201,3,2026
503,201,1,2026
504,201,9,2026
505,203,8,2026
506,203,12,2026
507,203,6,2026
508,204,8,2026
509,204,5,2026
510,204,4,2026
511,205,13,2026
512,205,11,2026
513,205,9,2026
514,206,13,2026
515,206,8,2026
516,206,3,2026
517,208,5,2026
518,208,11,2026
519,208,1,2026
520,209,9,2026
521,209,12,2026
522,209,1,2026
523,210,7,2026
524,210,6,2026
525,210,11,2026
526,211,4,2026
527,211,5,2026
528,211,9,2026
529,212,5,2026
530,212,12,2026
531,212,8,2026
532,213,10,2026
533,213,9,2026
534,213,1,2026
535,214,10,2026
536,214,11,2026
537,214,6,2026
538,215,11,2026
539,215,8,2026
540,215,1,2026
541,216,6,2026
542,216,2,2026
543,216,7,2026
544,217,6,2026
545,217,5,2026
546,217,10,2026
547,218,3,2026
548,218,9,2026
549,218,13,2026
550,219,12,2026
551,219,8,2026
552,219,5,2026
553,221,5,2026
554,221,1,2026
555,221,3,2026
556,222,6,2026
557,222,3,2026
558,222,9,2026
559,223,12,2026
560,223,4,2026
561,223,1,2026
562,224,2,2026
563,224,8,2026
564,224,6,2026
565,225,2,2026
566,225,13,2026
567,225,7,2026
568,226,11,2026
569,226,3,2026
570,226,10,2026
571,227,8,2026
572,227,13,2026
573,227,5,2026
574,229,10,2026
575,229,13,2026
576,229,8,2026
577,230,5,2026
578,230,4,2026
579,230,6,2026
580,231,8,2026
581,231,13,2026
582,231,7,2026
583,232,11,2026
584,232,12,2026
585,232,1,2026
586,234,5,2026
587,234,13,2026
588,234,6,2026
589,235,13,2026
590,235,3,2026
591,235,9,2026
592,237,12,2026
593,237,7,2026
594,237,1,2026
595,238,12,2026
596,238,1,2026
597,238,5,2026
598,240,6,2026
599,240,4,2026
600,240,5,2026
601,241,11,2026
602,241,9,2026
603,241,6,2026
604,242,13,2026
605,242,7,2026
606,242,12,2026
607,244,2,2026
608,244,8,2026
609,244,5,2026
610,245,10,2026
611,245,3,2026
612,245,9,2026
613,246,3,2026
614,246,12,2026
615,246,6,2026
616,247,8,2026
617,247,3,2026
618,247,1,2026
619,248,4,2026
620,248,10,2026
621,248,12,2026
622,249,13,2026
623,249,11,2026
624,249,8,2026
625,250,11,2026
626,250,7,2026
627,250,4,2026
628,251,7,2026
629,251,13,2026
630,251,11,2026
631,252,2,2026
632,252,3,2026
633,252,7,2026
634,253,13,2026
635,253,7,2026
636,253,8,2026
637,254,2,2026
638,254,12,2026
639,254,3,2026
640,256,1,2026
641,256,8,2026
642,256,4,2026
643,258,8,2026
644,258,13,2026
645,258,12,2026
646,259,2,2026
647,259,5,2026
648,259,9,2026
649,260,9,2026
650,260,7,2026
651,260,4,2026
652,261,5,2026
653,261,8,2026
654,261,9,2026
655,262,11,2026
656,262,3,2026
657,262,2,2026
658,263,12,2026
659,263,10,2026
660,263,11,2026
661,264,4,2026
662,264,5,2026
663,264,2,2026
664,265,11,2026
665,265,2,2026
666,265,6,2026
667,266,2,2026
668,266,5,2026
669,266,12,2026
670,267,4,2026
671,267,2,2026
672,267,1,2026
673,268,6,2026
674,268,7,2026
675,268,8,2026
676,269,1,2026
677,269,3,2026
678,269,12,2026
679,270,3,2026
680,270,2,2026
681,270,1,2026
682,271,10,2026
683,271,3,2026
684,271,5,2026
685,272,12,2026
686,272,4,2026
687,272,7,2026
688,273,4,2026
689,273,3,2026
690,273,5,2026
691,274,3,2026
692,274,8,2026
693,274,12,2026
694,275,4,2026
695,275,3,2026
696,275,13,2026
697,276,5,2026
698,276,1,2026
699,276,10,2026
700,277,6,2026
701,277,8,2026
702,277,4,2026
703,278,1,2026
704,278,6,2026
705,278,4,2026
706,279,13,2026
707,279,10,2026
708,279,2,2026
709,280,8,2026
710,280,1,2026
711,280,4,2026
712,281,7,2026
713,281,4,2026
714,281,3,2026
715,282,12,2026
716,282,1,2026
717,282,4,2026
718,283,4,2026
719,283,8,2026
720,283,9,2026
721,284,10,2026
722,284,3,2026
723,284,2,2026
724,285,5,2026
725,285,4,2026
726,285,8,2026
727,286,4,2026
728,286,5,2026
729,286,6,2026
730,287,2,2026
731,287,9,2026
732,287,5,2026
733,288,6,2026
734,288,7,2026
735,288,12,2026
736,291,5,2026
737,291,1,2026
738,291,12,2026
739,293,12,2026
740,293,6,2026
741,293,4,2026
742,294,1,2026
743,294,7,2026
744,294,6,2026
745,295,8,2026
746,295,10,2026
747,295,9,2026
748,296,5,2026
749,296,1,2026
750,296,10,2026
751,298,2,2026
752,298,3,2026
753,298,6,2026
754,299,3,2026
755,299,1,2026
756,299,7,2026
757,300,2,2026
758,300,5,2026
759,300,12,2026
760,301,11,2026
761,301,8,2026
762,301,5,2026
763,302,12,2026
764,302,11,2026
765,302,1,2026
766,304,7,2026
767,304,3,2026
768,304,6,2026
769,306,5,2026
770,306,1,2026
771,306,2,2026
772,307,2,2026
773,307,1,2026
774,307,13,2026
775,308,4,2026
776,308,6,2026
777,308,3,2026
778,310,2,2026
779,310,6,2026
780,310,7,2026
781,311,1,2026
782,311,6,2026
783,311,5,2026
784,313,11,2026
785,313,8,2026
786,313,13,2026
787,314,9,2026
788,314,2,2026
789,314,11,2026
790,316,2,2026
791,316,10,2026
792,316,1,2026
793,317,5,2026
794,317,7,2026
795,317,1,2026
796,319,1,2026
797,319,5,2026
798,319,11,2026
799,320,12,2026
800,320,1,2026
801,320,11,2026
802,322,7,2026
803,322,9,2026
804,322,11,2026
805,323,3,2026
806,323,6,2026
807,323,5,2026
808,324,11,2026
809,324,4,2026
810,324,10,2026
811,327,12,2026
812,327,1,2026
813,327,8,2026
814,329,1,2026
815,329,5,2026
816,329,7,2026
817,331,2,2026
818,331,6,2026
819,331,3,2026
820,332,3,2026
821,332,8,2026
822,332,4,2026
823,333,10,2026
824,333,11,2026
825,333,9,2026
826,334,11,2026
827,334,4,2026
828,334,13,2026
829,335,2,2026
830,335,3,2026
831,335,4,2026
832,336,1,2026
833,336,10,2026
834,336,7,2026
835,338,4,2026
836,338,5,2026
837,338,7,2026
838,341,8,2026
839,341,6,2026
840,341,9,2026
841,342,13,2026
842,342,4,2026
843,342,2,2026
844,343,3,2026
845,343,2,2026
846,343,11,2026
847,344,10,2026
848,344,7,2026
849,344,13,2026
850,345,4,2026
851,345,6,2026
852,345,2,2026
853,348,6,2026
854,348,12,2026
855,348,7,2026
856,349,9,2026
857,349,8,2026
858,349,10,2026
859,350,9,2026
860,350,2,2026
861,350,3,2026
862,351,11,2026
863,351,3,2026
864,351,4,2026
865,352,8,2026
866,352,1,2026
867,352,5,2026
868,353,12,2026
869,353,4,2026
870,353,10,2026
871,354,6,2026
872,354,9,2026
873,354,3,2026
874,356,3,2026
875,356,1,2026
876,356,5,2026
877,357,5,2026
878,357,6,2026
879,357,13,2026
880,358,11,2026
881,358,8,2026
882,358,13,2026
883,359,1,2026
884,359,11,2026
885,359,8,2026
886,360,9,2026
887,360,5,2026
888,360,12,2026
889,361,6,2026
890,361,1,2026
891,361,2,2026
892,362,13,2026
893,362,5,2026
894,362,1,2026
895,363,1,2026
896,363,9,2026
897,363,4,2026
898,365,5,2026
899,365,1,2026
900,365,3,2026
901,367,1,2026
902,367,12,2026
903,367,3,2026
904,368,13,2026
905,368,5,2026
906,368,1,2026
907,369,1,2026
908,369,12,2026
909,369,4,2026
910,370,6,2026
911,370,10,2026
912,370,3,2026
913,371,10,2026
914,371,4,2026
915,371,5,2026
916,372,9,2026
917,372,1,2026
918,372,6,2026
919,373,7,2026
920,373,11,2026
921,373,10,2026
922,374,9,2026
923,374,5,2026
924,374,1,2026
925,376,9,2026
926,376,3,2026
927,376,1,2026
928,378,13,2026
929,378,3,2026
930,378,6,2026
931,379,10,2026
932,379,11,2026
933,379,2,2026
934,380,4,2026
935,380,8,2026
936,380,5,2026
937,381,5,2026
938,381,12,2026
939,381,6,2026
940,382,7,2026
941,382,1,2026
942,382,13,2026
943,384,3,2026
944,384,2,2026
945,384,9,2026
946,385,1,2026
947,385,6,2026
948,385,7,2026
949,386,11,2026
950,386,9,2026
951,386,12,2026
952,387,11,2026
953,387,8,2026
954,387,1,2026
955,388,2,2026
956,388,3,2026
957,388,6,2026
958,389,10,2026
959,389,5,2026
960,389,2,2026
961,390,10,2026
962,390,13,2026
963,390,5,2026
964,391,7,2026
965,391,9,2026
966,391,3,2026
967,392,5,2026
968,392,6,2026
969,392,9,2026
970,393,3,2026
971,393,10,2026
972,393,11,2026
973,396,7,2026
974,396,4,2026
975,396,8,2026
976,397,13,2026
977,397,5,2026
978,397,8,2026
979,398,13,2026
980,398,6,2026
981,398,12,2026
982,399,6,2026
983,399,5,2026
984,399,8,2026
985,400,3,2026
986,400,5,2026
987,400,6,2026
988,401,3,2026
989,401,11,2026
990,401,5,2026
991,402,7,2026
992,402,1,2026
993,402,13,2026
994,403,12,2026
995,403,2,2026
996,403,11,2026
997,404,13,2026
998,404,11,2026
999,404,3,2026
1000,405,7,2026
1001,405,11,2026
1002,405,8,2026
1003,406,11,2026
1004,406,4,2026
1005,406,3,2026
1006,407,2,2026
1007,407,1,2026
1008,407,12,2026
1009,409,2,2026
1010,409,13,2026
1011,409,12,2026
1012,410,8,2026
1013,410,12,2026
1014,410,11,2026
1015,412,5,2026
1016,412,13,2026
1017,412,7,2026
1018,413,2,2026
1019,413,6,2026
1020,413,8,2026
1021,414,3,2026
1022,414,12,2026
1023,414,2,2026
1024,415,8,2026
1025,415,3,2026
1026,415,9,2026
1027,416,9,2026
1028,416,3,2026
1029,416,13,2026
1030,417,12,2026
1031,417,3,2026
1032,417,6,2026
1033,418,11,2026
1034,418,10,2026
1035,418,8,2026
1036,419,5,2026
1037,419,4,2026
1038,419,12,2026
1039,420,1,2026
1040,420,10,2026
1041,420,8,2026
1042,421,2,2026
1043,421,8,2026
1044,421,13,2026
1045,422,8,2026
1046,422,11,2026
1047,422,2,2026
1048,423,7,2026
1049,423,11,2026
1050,423,5,2026
1051,424,8,2026
1052,424,7,2026
1053,424,10,2026
1054,426,1,2026
1055,426,5,2026
1056,426,11,2026
1057,428,5,2026
1058,428,13,2026
1059,428,12,2026
1060,429,12,2026
1061,429,3,2026
1062,429,8,2026
1063,431,9,2026
1064,431,11,2026
1065,431,8,2026
1066,432,7,2026
1067,432,10,2026
1068,432,12,2026
1069,433,11,2026
1070,433,6,2026
1071,433,5,2026
1072,434,7,2026
1073,434,8,2026
1074,434,11,2026
1075,435,4,2026
1076,435,2,2026
1077,435,8,2026
1078,436,2,2026
1079,436,7,2026
1080,436,4,2026
1081,437,2,2026
1082,437,11,2026
1083,437,10,2026
1084,438,8,2026
1085,438,4,2026
1086,438,3,2026
1087,439,9,2026
1088,439,11,2026
1089,439,10,2026
1090,440,8,2026
1091,440,13,2026
1092,440,6,2026
1093,442,5,2026
1094,442,13,2026
1095,442,1,2026
1096,443,2,2026
1097,443,7,2026
1098,443,13,2026
1099,444,10,2026
1100,444,11,2026
1101,444,12,2026
1102,445,4,2026
1103,445,12,2026
1104,445,10,2026
1105,448,9,2026
1106,448,5,2026
1107,448,4,2026
1108,449,8,2026
1109,449,9,2026
1110,449,1,2026
1111,450,2,2026
1112,450,10,2026
1113,450,11,2026
1114,451,2,2026
1115,451,11,2026
1116,451,9,2026
1117,452,13,2026
1118,452,5,2026
1119,452,10,2026
1120,453,7,2026
1121,453,5,2026
1122,453,1,2026
1123,454,6,2026
1124,454,10,2026
1125,454,13,2026
1126,455,11,2026
1127,455,1,2026
1128,455,2,2026
1129,456,9,2026
1130,456,4,2026
1131,456,8,2026
1132,457,1,2026
1133,457,5,2026
1134,457,7,2026
1135,459,2,2026
1136,459,6,2026
1137,459,5,2026
1138,460,2,2026
1139,460,1,2026
1140,460,3,2026
1141,461,4,2026
1142,461,6,2026
1143,461,7,2026
1144,463,7,2026
1145,463,11,2026
1146,463,4,2026
1147,466,9,2026
1148,466,3,2026
1149,466,2,2026
1150,467,12,2026
1151,467,11,2026
1152,467,2,2026
1153,469,6,2026
1154,469,10,2026
1155,469,9,2026
1156,471,2,2026
1157,471,12,2026
1158,471,5,2026
1159,472,5,2026
1160,472,13,2026
1161,472,11,2026
1162,473,11,2026
1163,473,10,2026
1164,473,12,2026
1165,474,4,2026
1166,474,5,2026
1167,474,12,2026
1168,475,9,2026
1169,475,10,2026
1170,475,1,2026
1171,476,4,2026
1172,476,5,2026
1173,476,2,2026
1174,478,4,2026
1175,478,7,2026
1176,478,13,2026
1177,479,11,2026
1178,479,13,2026
1179,479,4,2026
1180,480,6,2026
1181,480,13,2026
1182,480,9,2026
1183,481,13,2026
1184,481,8,2026
1185,481,9,2026
1186,482,9,2026
1187,482,11,2026
1188,482,8,2026
1189,485,7,2026
1190,485,12,2026
1191,485,8,2026
1192,486,6,2026
1193,486,11,2026
1194,486,9,2026
1195,488,12,2026
1196,488,3,2026
1197,488,4,2026
1198,489,12,2026
1199,489,7,2026
1200,489,13,2026
1201,490,12,2026
1202,490,11,2026
1203,490,2,2026
1204,491,9,2026
1205,491,2,2026
1206,491,4,2026
1207,492,10,2026
1208,492,2,2026
1209,492,9,2026
1210,494,2,2026
1211,494,6,2026
1212,494,7,2026
1213,497,7,2026
1214,497,12,2026
1215,497,10,2026
1216,498,10,2026
1217,498,9,2026
1218,498,1,2026
1219,499,5,2026
1220,499,6,2026
1221,499,1,2026
1222,500,1,2026
1223,500,4,2026
1224,500,7,2026
1225,501,5,2026
1226,501,2,2026
1227,501,13,2026
1228,502,12,2026
1229,502,2,2026
1230,502,5,2026
1231,504,10,2026
1232,504,7,2026
1233,504,4,2026
1234,505,9,2026
1235,505,7,2026
1236,505,8,2026
1237,506,4,2026
1238,506,8,2026
1239,506,3,2026
1240,509,7,2026
1241,509,10,2026
1242,509,3,2026
1243,510,4,2026
1244,510,3,2026
1245,510,9,2026
1246,512,6,2026
1247,512,13,2026
1248,512,11,2026
1249,513,9,2026
1250,513,7,2026
1251,513,4,2026
1252,514,2,2026
1253,514,12,2026
1254,514,13,2026
1255,515,6,2026
1256,515,10,2026
1257,515,1,2026
1258,516,11,2026
1259,516,5,2026
1260,516,1,2026
1261,518,10,2026
1262,518,6,2026
1263,518,2,2026
1264,519,2,2026
1265,519,7,2026
1266,519,12,2026
1267,520,7,2026
1268,520,1,2026
1269,520,9,2026
1270,521,9,2026
1271,521,5,2026
1272,521,13,2026
1273,522,11,2026
1274,522,12,2026
1275,522,8,2026
1276,523,1,2026
1277,523,3,2026
1278,523,6,2026
1279,524,12,2026
1280,524,10,2026
1281,524,2,2026
1282,526,8,2026
1283,526,11,2026
1284,526,13,2026
1285,527,1,2026
1286,527,13,2026
1287,527,10,2026
1288,528,6,2026
1289,528,8,2026
1290,528,3,2026
1291,531,13,2026
1292,531,3,2026
1293,531,1,2026
1294,532,13,2026
1295,532,12,2026
1296,532,6,2026
1297,534,13,2026
1298,534,10,2026
1299,534,4,2026
1300,535,9,2026
1301,535,12,2026
1302,535,7,2026
1303,536,12,2026
1304,536,2,2026
1305,536,3,2026
1306,537,8,2026
1307,537,5,2026
1308,537,6,2026
1309,538,4,2026
1310,538,9,2026
1311,538,13,2026
1312,541,12,2026
1313,541,5,2026
1314,541,2,2026
1315,543,3,2026
1316,543,6,2026
1317,543,11,2026
1318,544,6,2026
1319,544,1,2026
1320,544,3,2026
1321,545,3,2026
1322,545,1,2026
1323,545,2,2026
1324,547,4,2026
1325,547,10,2026
1326,547,6,2026
1327,548,8,2026
1328,548,3,2026
1329,548,4,2026
1330,549,13,2026
1331,549,9,2026
1332,549,10,2026
1333,550,6,2026
1334,550,9,2026
1335,550,11,2026
1336,551,1,2026
1337,551,6,2026
1338,551,13,2026
1339,552,5,2026
1340,552,6,2026
1341,552,10,2026
1342,553,8,2026
1343,553,6,2026
1344,553,2,2026
1345,554,8,2026
1346,554,2,2026
1347,554,5,2026
1348,555,8,2026
1349,555,2,2026
1350,555,9,2026
1351,556,10,2026
1352,556,4,2026
1353,556,9,2026
1354,557,12,2026
1355,557,1,2026
1356,557,9,2026
1357,558,3,2026
1358,558,11,2026
1359,558,8,2026
1360,559,2,2026
1361,559,8,2026
1362,559,12,2026
1363,560,2,2026
1364,560,8,2026
1365,560,10,2026
1366,561,8,2026
1367,561,2,2026
1368,561,10,2026
1369,562,1,2026
1370,562,13,2026
1371,562,2,2026
1372,563,9,2026
1373,563,11,2026
1374,563,12,2026
1375,564,5,2026
1376,564,2,2026
1377,564,12,2026
1378,565,11,2026
1379,565,12,2026
1380,565,7,2026
1381,566,13,2026
1382,566,2,2026
1383,566,1,2026
1384,568,13,2026
1385,568,2,2026
1386,568,6,2026
1387,569,11,2026
1388,569,7,2026
1389,569,4,2026
1390,570,7,2026
1391,570,9,2026
1392,570,5,2026
1393,571,3,2026
1394,571,5,2026
1395,571,9,2026
1396,572,2,2026
1397,572,13,2026
1398,572,1,2026
1399,573,9,2026
1400,573,8,2026
1401,573,1,2026
1402,574,8,2026
1403,574,10,2026
1404,574,5,2026
1405,576,3,2026
1406,576,8,2026
1407,576,2,2026
1408,578,13,2026
1409,578,3,2026
1410,578,12,2026
1411,579,13,2026
1412,579,6,2026
1413,579,4,2026
1414,580,4,2026
1415,580,1,2026
1416,580,5,2026
1417,581,2,2026
1418,581,5,2026
1419,581,7,2026
1420,583,1,2026
1421,583,2,2026
1422,583,4,2026
1423,584,8,2026
1424,584,11,2026
1425,584,2,2026
1426,585,10,2026
1427,585,4,2026
1428,585,12,2026
1429,586,7,2026
1430,586,3,2026
1431,586,9,2026
1432,587,5,2026
1433,587,7,2026
1434,587,8,2026
1435,588,8,2026
1436,588,13,2026
1437,588,12,2026
1438,589,7,2026
1439,589,13,2026
1440,589,11,2026
1441,590,10,2026
1442,590,12,2026
1443,590,2,2026
1444,591,2,2026
1445,591,13,2026
1446,591,3,2026
1447,593,7,2026
1448,593,5,2026
1449,593,2,2026
1450,594,8,2026
1451,594,10,2026
1452,594,7,2026
1453,595,12,2026
1454,595,4,2026
1455,595,6,2026
1456,596,3,2026
1457,596,7,2026
1458,596,2,2026
1459,597,6,2026
1460,597,9,2026
1461,597,11,2026
1462,598,13,2026
1463,598,12,2026
1464,598,11,2026
1465,600,10,2026
1466,600,3,2026
1467,600,8,2026
1468,602,10,2026
1469,602,2,2026
1470,602,8,2026
1471,603,13,2026
1472,603,1,2026
1473,603,7,2026
1474,604,3,2026
1475,604,9,2026
1476,604,10,2026
1477,605,9,2026
1478,605,2,2026
1479,605,3,2026
1480,606,13,2026
1481,606,1,2026
1482,606,10,2026
1483,608,3,2026
1484,608,9,2026
1485,608,13,2026
1486,609,2,2026
1487,609,6,2026
1488,609,13,2026
1489,611,6,2026
1490,611,11,2026
1491,611,5,2026
1492,612,8,2026
1493,612,9,2026
